Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"126693","Exypna","BR","Not Joined","Awin","115472","Padrão","Portuguese","","2026-05-21 12:07:52","2026-08-22 12:01:28","5","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115472/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Cwarranty%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Csaving%2Cdelivery_weight%2Cdelivery_restrictions%2Creviews%2Caverage_rating%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cproduct_model%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cproduct_GTIN/"
"116441","b0arding.com","US","Not Joined","Awin","115548","Validation","English","Travel","2026-05-22 17:55:25","","100","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115548/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cweb_offer%2Cin_stock%2Cis_for_sale%2Ccondition%2Cproduct_type%2Clast_updated%2CTravel%3Alocation%2CTravel%3Ahotel_name%2CTravel%3Ahotel_address%2CTravel%3Ahotel_stars%2CTravel%3Ahotel_features%2CTravel%3Aavailability%2CTravel%3Alongitude%2CTravel%3Alatitude%2CTravel%3Astarting_from_price/"
"127361","Aussui Affiliate Programme (UK)","GB","Not Joined","Awin","115564","Aussui Master EN","English","ShoppingNL","2026-08-22 16:02:46","2026-08-22 16:02:04","71570","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115564/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmpn%2Cproduct_name%2Cdescription%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cstore_price%2Crrp_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Ccondition%2Cproduct_type%2Clast_updated%2Clarge_image%2Cproduct_short_description%2Cstock_status/"
"126641","PCHUB.UK","GB","Not Joined","Awin","115609","Default","English","","2026-08-21 21:25:35","2026-08-22 13:03:13","191861","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115609/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cstock_quantity%2Cwarranty%2Ccondition%2Cproduct_type%2Ckeywords/"
"127411","Plugins-for-Wordpress","US","Not Joined","Awin","115618","Plugins for WordPress Products","English","","2026-05-27 07:34:18","2026-08-14 06:01:11","2","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115618/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Cwarranty%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Csaving%2Cdelivery_weight%2Cdelivery_restrictions%2Creviews%2Caverage_rating%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cproduct_model%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cproduct_GTIN/"
"86733","MOH","GB","Not Joined","Awin","115755","fragrance","English","Fashion","2026-06-03 04:42:11","","8","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115755/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cmpn%2Cisbn%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Ccolour%2Ckeywords%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Csaving%2Calternate_image%2Cproduct_model%2Cmerchant_product_second_category%2Cmerchant_product_third_category/"
"86733","MOH","GB","Not Joined","Awin","115756","Jewellery","English","Fashion","2026-06-03 04:43:12","","1171","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115756/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cmpn%2Cisbn%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Ccolour%2Ckeywords%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Csaving%2Calternate_image%2Cproduct_model%2Cmerchant_product_second_category%2Cmerchant_product_third_category/"
"127215","Alvato Lavado de Coches España","ES","Not Joined","Awin","115759","Lavado de coches al 50% en Toda España!","Spanish","","2026-06-05 15:01:09","2026-06-05 00:27:20","1","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115759/format/csv/language/es/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cupc%2Cproduct_name%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_to%2Ccurrency%2Csearch_price%2Cproduct_type%2Creviews%2Clarge_image%2Cstock_status/"
"123388","PawFurEver","US","Not Joined","Awin","115815","Default","English","","2026-08-22 12:02:50","2026-08-22 16:13:35","659","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115815/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccolour%2Calternate_image%2Calternate_image_two%2Calternate_image_three%2Cproduct_GTIN%2Calternate_image_four/"
"63006","La Drogueria de Percon","ES","Not Joined","Awin","115855","La Drogueria - Catálogo de productos","Spanish","","2026-08-13 07:02:48","2026-08-18 07:02:50","4448","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115855/format/csv/language/es/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cin_stock%2Cmerchant_product_category_path/"
"127801","Blueperry Tool & Builders Merchants (UK)","GB","Not Joined","Awin","115868","Default","English","","2026-07-16 07:41:03","2026-07-20 00:04:01","49546","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115868/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cin_stock/"
"127729","Blueperry agriculture (UK)","GB","Not Joined","Awin","115869","Default","English","","2026-08-22 12:35:46","2026-08-22 12:32:48","404532","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115869/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cin_stock%2Cmerchant_product_category_path/"
"126135","Al Jazeera Perfumes EU","FR","Not Joined","Awin","115871","Spanish Feed","Spanish","","2026-08-20 00:01:55","2026-08-22 00:01:25","179","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115871/format/csv/language/es/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Ccondition%2Cproduct_type%2Ccustom_1%2Cstock_status%2Calternate_image_two%2Cproduct_GTIN/"
"126021","balarugs","US","Not Joined","Awin","115874","feed260610","English","","2026-06-10 06:33:43","","1","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115874/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"126021","balarugs","US","Not Joined","Awin","115875","feed260610-2","English","","2026-06-10 06:49:36","","1","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115875/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cin_stock%2Cis_for_sale%2Ccondition%2Cproduct_type%2Calternate_image%2Clarge_image%2Cproduct_short_description%2Cstock_status/"
"126357","knitfirst","US","Not Joined","Awin","115876","kf-feed260610","English","","2026-06-10 07:20:26","","1","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115876/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cin_stock%2Cis_for_sale%2Ccondition%2Cproduct_type%2Ckeywords%2Calternate_image%2Clarge_image%2Cproduct_short_description%2Cstock_status/"
"126357","knitfirst","US","Not Joined","Awin","115877","feed-extralargerug260610","English","","2026-06-10 07:34:50","","1","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115877/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cis_for_sale%2Ccondition%2Cproduct_type%2Cdimensions%2Ccolour%2Ckeywords%2Csaving%2Calternate_image%2Clarge_image%2Cproduct_short_description%2Csavings_percent%2Cstock_status%2Calternate_image_two%2Calternate_image_three/"
"127695","Omara Jewelry (ES)","ES","Not Joined","Awin","115879","Joyería - XML","Spanish","Fashion","2026-08-21 21:01:37","2026-08-22 02:06:26","3949","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115879/format/csv/language/es/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link%2CFashion%3Acategory%2CFashion%3Amaterial%2CFashion%3Apattern%2CFashion%3Asize%2CFashion%3Asuitable_for%2CFashion%3Aswatch/"
"127695","Omara Jewelry (ES)","ES","Not Joined","Awin","115881","Joyería - CSV","Spanish","Fashion","2026-08-21 21:01:45","2026-08-22 02:06:27","3949","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115881/format/csv/language/es/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccolour%2CFashion%3Asize%2Calternate_image%2Calternate_image_two%2Calternate_image_three/"
"126135","Al Jazeera Perfumes EU","FR","Not Joined","Awin","115883","French Feed","French","","2026-08-19 22:01:08","2026-08-22 00:01:10","179","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115883/format/csv/language/fr/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccustom_1%2Cstock_status%2Calternate_image_two%2Cproduct_GTIN/"
"127695","Omara Jewelry (ES)","ES","Not Joined","Awin","115884","Alianzas de Boda - XML","Spanish","Fashion","2026-08-21 21:01:25","2026-08-22 02:06:10","2210","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115884/format/csv/language/es/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link%2CFashion%3Acategory%2CFashion%3Amaterial%2CFashion%3Apattern%2CFashion%3Asize%2CFashion%3Asuitable_for%2CFashion%3Aswatch/"
"127695","Omara Jewelry (ES)","ES","Not Joined","Awin","115885","Alianzas de Boda - CSV","Spanish","Fashion","2026-08-21 21:01:30","2026-08-22 02:06:26","2210","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115885/format/csv/language/es/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccolour%2CFashion%3Asize%2Calternate_image%2Calternate_image_two%2Calternate_image_three/"
"127695","Omara Jewelry (ES)","ES","Not Joined","Awin","115886","Anillos de Compromiso - XML","Spanish","Fashion","2026-08-21 21:02:10","2026-08-22 02:06:28","12594","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115886/format/csv/language/es/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link%2CFashion%3Acategory%2CFashion%3Amaterial%2CFashion%3Apattern%2CFashion%3Asize%2CFashion%3Asuitable_for%2CFashion%3Aswatch/"
"127695","Omara Jewelry (ES)","ES","Not Joined","Awin","115887","Anillos de Compromiso - CSV","Spanish","Fashion","2026-08-21 21:01:57","2026-08-22 02:06:46","12594","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115887/format/csv/language/es/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccolour%2CFashion%3Asize%2Calternate_image%2Calternate_image_two%2Calternate_image_three/"
"125128","bdr-beauty DE","DE","Not Joined","Awin","115998","Awin","German","","2026-06-16 14:59:25","","63","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/115998/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"127765","Spikedogcollars","US","Not Joined","Awin","116065","Default","English","","2026-06-27 05:46:52","2026-06-26 15:25:55","268","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/116065/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cin_stock/"
"128033","Dima Eyewear (US)","US","Not Joined","Awin","116083","Dima-US","English","","2026-08-21 20:05:55","2026-08-22 14:17:33","514","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/116083/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cstore_price%2Cin_stock%2Cstock_quantity%2Ccondition%2Cparent_product_id%2Ccolour%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Cdelivery_weight%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cproduct_GTIN/"
